CaseID$;YEAR;COWCODE;ARDACODE;ISO3;NUMISO;COUNTRY;CHRSPROT;CHRSCAT;CHRSORTH;CHRSANG;CHRSOTHR;CHRSGEN;JUDORTH;JDCONS;JUDREF;JUDOTHR;JUDGEN;ISLMSUN;ISLMSHI;ISLMIBD;ISLMNAT;ISLMALW;ISLMAHM;ISLMOTHR;ISLMGEN;BUDMAH;BUDTHR;BUDOTHR;BUDGEN;ZOROGEN;HINDGEN;SIKHGEN;SHNTGEN;BAHGEN;TAOGEN;JAINGEN;CONFGEN;SYNCGEN;ANMGEN;NONRELIG;OTHRGEN;SUMRELIG;POP;CHPRTPCT;CHCATPCT;CHORTPCT;CHANGPCT;CHOTHPCT;CHGENPCT;JDORPCT;JDCNPCT;JDRFPCT;JDOTPCT;JDGENPCT;ISSUNPCT;ISSHIPCT;ISIBDPCT;ISNATPCT;ISALAPCT;ISAHMPCT;ISLOTPCT;ISGENPCT;BUMAHPCT;BUTHRPCT;BUOTHPCT;BUGENPCT;ZOGENPCT;HIGENPCT;SIGENPCT;SHGENPCT;BAGENPCT;TAGENPCT;JAGENPCT;COGENPCT;SYGENPCT;ANGENPCT;NORELPCT;OTGENPCT;SUMPCT;TOTAL;DUALREL;DATATYPE;SRELIAB;RRELIAB;RELIAB;SOURCECD;VERSION
1552;1990;690;125;KWT;414;Kuwait;550;50000;3750;100;46600;101000;0;0;0;0;0;1630967;289032;0;0;0;0;0;1919999;0;0;0;0;0;19500;1000;0;25000;0;0;0;0;0;7500;67001;2073999;2141000;00003;00234;00018;0;00218;00472;0;0;0;0;0;07618;0135;0;0;0;0;0;08968;0;0;0;0;0;00091;00005;0;00117;0;0;0;0;0;00035;00313;09687;1;0;24;2;5;3;13;11
1553;1995;690;125;KWT;414;Kuwait;434;39490;2961;78;36805;79768;0;0;0;0;0;790950;547300;0;0;0;0;169100;1507350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10000;93882;1597118;1691000;00003;00234;00018;0;00218;00472;0;0;0;0;0;04677;03237;0;0;0;0;01;08914;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00059;00555;09445;1;0;24;5;24;2;1;11
1554;2000;690;125;KWT;414;Kuwait;0;0;0;0;0;0;0;0;0;0;0;1000000;591600;0;0;0;0;0;1591600;0;0;0;0;0;78880;0;0;0;0;0;0;0;0;0;301520;1670480;1972000;0;0;0;0;0;0;0;0;0;0;0;05071;03;0;0;0;0;0;08071;0;0;0;0;0;004;0;0;0;0;0;0;0;0;0;01529;08471;1;0;24;4;20;2;83;11
1555;2005;690;125;KWT;414;Kuwait;0;0;0;0;0;0;0;0;0;0;0;1443448;591600;0;0;0;0;0;2035048;0;0;0;0;0;89800;0;0;0;0;0;0;0;0;0;120152;2124848;2245000;0;0;0;0;0;0;0;0;0;0;0;0643;02635;0;0;0;0;0;09065;0;0;0;0;0;004;0;0;0;0;0;0;0;0;0;00535;09465;1;0;99;4;25;1;99;11
1556;2010;690;125;KWT;414;Kuwait;0;0;0;0;0;0;0;0;0;0;0;1886897;591600;0;0;0;0;0;2478497;0;0;0;0;0;107823;0;0;0;0;0;0;0;0;0;109248;2586320;2695568;0;0;0;0;0;0;0;0;0;0;0;07;02195;0;0;0;0;0;09195;0;0;0;0;0;004;0;0;0;0;0;0;0;0;0;00405;09595;1;0;24;5;20;2;83;11
1557;1970;692;18;BHR;48;Bahrain;0;0;0;0;6590;6590;0;0;0;0;0;103000;103000;0;0;0;0;0;206000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5410;212590;218000;0;0;0;0;00302;00302;0;0;0;0;0;04725;04725;0;0;0;0;0;0945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00248;09752;1;0;234;4;10;2;7;11
1558;1975;692;18;BHR;48;Bahrain;0;0;0;0;10000;10000;0;0;0;0;0;126000;126000;0;0;0;0;0;252000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;262000;262000;0;0;0;0;00382;00382;0;0;0;0;0;04809;04809;0;0;0;0;0;09618;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;24;9;24;2;2;11
1559;1980;692;18;BHR;48;Bahrain;2700;2400;310;3210;4790;13410;0;0;0;170;170;145689;159620;0;0;0;0;0;305309;0;0;0;0;0;3200;0;0;500;0;0;0;0;0;0;11411;322589;334000;00081;00072;00009;00096;00143;00401;0;0;0;00005;00005;04362;04779;0;0;0;0;0;09141;0;0;0;0;0;00096;0;0;00015;0;0;0;0;0;0;00342;09658;1;0;234;4;10;2;7;11
1560;1985;692;18;BHR;48;Bahrain;0;0;0;0;0;0;0;0;0;0;0;147000;220000;0;0;0;0;0;367000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;58000;367000;425000;0;0;0;0;0;0;0;0;0;0;0;03459;05176;0;0;0;0;0;08635;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01365;08635;1;0;234;2;10;2;13;11
1561;1990;692;18;BHR;48;Bahrain;0;9000;1000;1400;15050;26450;0;0;0;250;250;173978;260376;0;0;0;0;0;434354;0;0;120;120;0;14000;0;0;500;0;0;0;0;10;700;26616;476384;503000;0;00179;0002;00028;00299;00526;0;0;0;00005;00005;03459;05176;0;0;0;0;0;08635;0;0;00002;00002;0;00278;0;0;0001;0;0;0;0;0;00014;00529;09471;1;0;24;4;5;2;7;11
1562;1995;692;18;BHR;48;Bahrain;0;10341;1149;1608;17294;30392;0;0;0;0;0;143000;403500;0;0;0;0;0;546500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1108;576892;578000;0;00179;0002;00028;00299;00526;0;0;0;0;0;02474;06981;0;0;0;0;0;09455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00019;09981;1;0;24;9;24;2;2;11
1563;2000;692;18;BHR;48;Bahrain;6170;14680;15200;6170;12000;54220;0;0;0;0;0;171439;388074;0;0;0;0;0;559513;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3267;613733;617000;001;00238;00246;001;00194;00879;0;0;0;0;0;02779;0629;0;0;0;0;0;09068;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00053;09947;1;0;24;4;5;3;302;11
1564;2005;692;18;BHR;48;Bahrain;9968;23718;24558;9968;19388;87600;0;0;0;0;0;268238;514606;0;0;0;0;0;782844;0;0;0;0;0;13540;0;0;0;0;0;0;0;0;0;4840;883984;888824;00112;00267;00276;00112;00218;00986;0;0;0;0;0;03018;0579;0;0;0;0;0;08808;0;0;0;0;0;00152;0;0;0;0;0;0;0;0;0;00054;09946;1;0;99;5;5;3;99;11
1565;2010;692;18;BHR;48;Bahrain;13767;32757;33917;13767;26777;120985;0;0;0;0;0;365037;741137;0;0;0;0;0;1106174;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7412;1227159;1234571;00112;00265;00275;00112;00217;0098;0;0;0;0;0;02957;06003;0;0;0;0;0;0896;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0006;0994;1;0;24;4;8;3;303;11
1566;1970;694;183;QAT;634;Qatar;0;0;0;0;0;0;0;0;0;0;0;108000;12000;0;0;0;0;0;120000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;120000;120000;0;0;0;0;0;0;0;0;0;0;0;09;01;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;24;4;8;2;7;11
1567;1975;694;183;QAT;634;Qatar;0;0;0;0;0;0;0;0;0;0;0;154054;15236;0;0;0;0;0;169290;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1710;169290;171000;0;0;0;0;0;0;0;0;0;0;0;09009;00891;0;0;0;0;0;099;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;001;099;1;0;24;9;24;2;2;11
1568;1980;694;183;QAT;634;Qatar;3500;3900;5700;1400;0;14500;0;0;0;0;0;190580;20000;0;0;0;0;0;210580;0;0;0;0;0;3000;0;0;420;0;0;0;0;0;0;500;228500;229000;00153;0017;00249;00061;0;00633;0;0;0;0;0;08322;00873;0;0;0;0;0;09196;0;0;0;0;0;00131;0;0;00018;0;0;0;0;0;0;00022;09978;1;0;24;4;5;2;7;11
1569;1985;694;183;QAT;634;Qatar;5471;6096;8910;2188;0;22665;0;0;0;0;0;293150;30350;0;0;0;0;0;323500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11835;346165;358000;00153;0017;00249;00061;0;00633;0;0;0;0;0;08189;00848;0;0;0;0;0;09036;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00331;09669;1;0;234;2;10;2;13;11
1570;1990;694;183;QAT;634;Qatar;3500;5000;1300;7200;17500;34500;0;0;0;0;0;390600;26000;0;0;0;0;0;416600;0;0;9000;9000;0;11500;0;0;900;0;0;0;0;0;0;13500;472500;486000;00072;00103;00027;00148;0036;0071;0;0;0;0;0;08037;00535;0;0;0;0;0;08572;0;0;00185;00185;0;00237;0;0;00019;0;0;0;0;0;0;00278;09722;1;0;24;4;5;2;7;11
1571;1995;694;183;QAT;634;Qatar;3946;5637;1465;7000;9733;27781;0;0;0;0;0;470600;30000;0;0;0;0;0;500600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19619;528381;548000;00072;00103;00027;00128;00178;00507;0;0;0;0;0;08588;00547;0;0;0;0;0;09135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00358;09642;1;0;24;9;24;2;2;11
1572;2000;694;183;QAT;634;Qatar;2114;70494;7049;1057;5852;86566;0;0;0;0;0;221630;59900;0;0;0;0;0;281530;0;0;12901;12901;0;158611;0;0;0;0;0;0;0;0;10574;48818;550182;599000;00035;01177;00118;00018;00098;01445;0;0;0;0;0;037;01;0;0;0;0;0;047;0;0;00215;00215;0;02648;0;0;0;0;0;0;0;0;00177;00815;09185;1;0;34;4;28;1;99;11
1573;2005;694;183;QAT;634;Qatar;1544;51474;5147;772;4273;63210;0;0;0;0;0;489932;63403;0;0;0;0;0;553335;0;0;17760;17760;0;26640;0;0;0;0;0;0;0;0;26640;56444;687585;744029;00021;00692;00069;0001;00057;0085;0;0;0;0;0;06585;00852;0;0;0;0;0;07437;0;0;00239;00239;0;00358;0;0;0;0;0;0;0;0;00358;00759;09241;1;0;24;5;5;3;305;11
1574;2010;694;183;QAT;634;Qatar;6000;200000;20000;3000;16603;245603;0;0;0;0;0;628790;169943;0;0;0;0;0;798733;0;0;36603;36603;0;450000;0;0;0;0;0;0;0;0;30000;138496;1560939;1699435;00035;01177;00118;00018;00098;01445;0;0;0;0;0;037;01;0;0;0;0;0;047;0;0;00215;00215;0;02648;0;0;0;0;0;0;0;0;00177;00815;09185;1;0;24;7;10;2;83;11
1575;1970;696;232;ARE;784;United Arab Emirates;0;0;0;0;0;0;0;0;0;0;0;312300;80000;0;0;0;0;27000;419300;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85700;419300;505000;0;0;0;0;0;0;0;0;0;0;0;06184;01584;0;0;0;0;00535;08303;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01697;08303;1;0;24;4;8;2;7;11
1576;1975;696;232;ARE;784;United Arab Emirates;0;0;0;0;11000;11000;0;0;0;0;0;323279;88980;0;0;0;0;40000;452259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41741;463259;505000;0;0;0;0;00218;00218;0;0;0;0;0;06402;01762;0;0;0;0;00792;08956;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00827;09173;1;0;24;9;24;2;2;11
1577;1980;696;232;ARE;784;United Arab Emirates;4780;4200;4200;2080;11720;26980;0;0;0;0;0;628531;145868;0;0;0;0;157000;931399;0;0;0;0;0;1300;0;0;1400;0;0;0;0;0;2600;51321;963679;1015000;00047;00041;00041;0002;00115;00266;0;0;0;0;0;06192;01437;0;0;0;0;01547;09176;0;0;0;0;0;00013;0;0;00014;0;0;0;0;0;00026;00506;09494;1;0;24;4;5;2;7;11
1578;1985;696;232;ARE;784;United Arab Emirates;7308;6422;6422;3180;17920;41252;0;0;0;0;0;952760;262240;0;0;0;0;258440;1473440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;37308;1514692;1552000;00047;00041;00041;0002;00115;00266;0;0;0;0;0;06139;0169;0;0;0;0;01665;09494;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0024;0976;1;0;234;2;10;2;13;11
1579;1990;696;232;ARE;784;United Arab Emirates;8000;9300;7000;84;24000;48384;0;0;0;0;0;1420000;250000;0;0;0;0;120000;1790000;0;0;3600;3600;0;12500;4000;0;4000;0;0;0;0;0;0;58516;1862484;1921000;00042;00048;00036;0;00125;00252;0;0;0;0;0;07392;01301;0;0;0;0;00625;09318;0;0;00019;00019;0;00065;00021;0;00021;0;0;0;0;0;0;00305;09695;1;0;24;2;5;3;13;11
1580;1995;696;232;ARE;784;United Arab Emirates;9636;11202;8432;101;28909;58280;0;0;0;0;0;1851200;370240;0;0;0;0;0;2221440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;34280;2279720;2314000;00042;00048;00036;0;00125;00252;0;0;0;0;0;08;016;0;0;0;0;0;096;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00148;09852;1;0;24;5;20;2;1;11
1581;2000;696;232;ARE;784;United Arab Emirates;0;72497;72497;0;22821;167815;0;0;0;0;0;1379910;202407;0;0;0;0;0;1582317;0;0;4882;4882;0;622455;0;0;24410;0;0;0;0;0;34827;4294;2436706;2441000;0;00297;00297;0;00093;00687;0;0;0;0;0;05653;00829;0;0;0;0;0;06482;0;0;0002;0002;0;0255;0;0;001;0;0;0;0;0;00143;00018;09982;1;0;24;5;20;2;83;11
1582;2005;696;232;ARE;784;United Arab Emirates;0;118651;118651;0;36521;273823;0;0;0;0;0;2237450;329462;0;0;0;0;0;2566912;0;0;7990;7990;0;1018725;0;0;39950;0;0;0;0;0;57000;30600;3964400;3995000;0;00297;00297;0;00091;00685;0;0;0;0;0;05601;00825;0;0;0;0;0;06425;0;0;0002;0002;0;0255;0;0;001;0;0;0;0;0;00143;00077;09923;1;0;24;5;20;2;83;11
1583;2010;696;232;ARE;784;United Arab Emirates;0;185228;185228;0;75005;445461;0;0;0;0;0;3530371;677966;0;0;0;0;0;4208337;0;0;22000;22000;0;1387654;0;0;62367;0;0;0;0;0;85000;25831;6210819;6236650;0;00297;00297;0;0012;00714;0;0;0;0;0;05661;01087;0;0;0;0;0;06748;0;0;00035;00035;0;02225;0;0;001;0;0;0;0;0;00136;00041;09959;1;0;234;5;20;2;83;11
1584;1970;698;171;OMN;512;Oman;0;0;0;0;0;0;0;0;0;0;0;371000;0;374000;0;0;0;0;745000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;745000;745000;0;0;0;0;0;0;0;0;0;0;0;0498;0;0502;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;234;4;10;2;7;11
1585;1975;698;171;OMN;512;Oman;0;0;0;0;0;0;0;0;0;0;0;420500;0;420500;0;0;0;0;841000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;841000;841000;0;0;0;0;0;0;0;0;0;0;0;05;0;05;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;234;9;28;1;2;11
1586;1980;698;171;OMN;512;Oman;620;790;150;1300;6460;9320;0;0;0;0;0;422750;0;668250;0;0;0;0;1091000;0;0;0;0;0;2600;0;0;420;0;0;0;0;0;2400;24260;1105740;1130000;00005;00007;00001;00012;00057;00082;0;0;0;0;0;03741;0;05914;0;0;0;0;09655;0;0;0;0;0;00023;0;0;00004;0;0;0;0;0;00021;00215;09785;1;0;24;2;5;3;13;11
1587;1985;698;171;OMN;512;Oman;781;996;189;1639;8146;11751;0;0;0;0;0;438500;0;899500;0;0;0;0;1338000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;75249;1349751;1425000;00005;00007;00001;00012;00057;00082;0;0;0;0;0;03077;0;06312;0;0;0;0;09389;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00528;09472;1;0;234;2;10;2;13;11
1588;1990;698;171;OMN;512;Oman;3300;35000;10000;2400;42700;93400;0;0;0;0;0;615438;0;1095087;0;0;0;0;1710525;0;0;13000;13000;0;90000;11000;0;5500;0;0;0;0;120;3800;72655;1927345;2000000;00017;00175;0005;00012;00214;00467;0;0;0;0;0;03077;0;05475;0;0;0;0;08553;0;0;00065;00065;0;0045;00055;0;00028;0;0;0;0;00001;00019;00363;09637;1;0;24;9;24;2;2;11
1589;1995;698;171;OMN;512;Oman;4500;40000;10000;0;52000;106500;0;0;0;0;0;690000;220000;1229556;0;0;0;0;2139556;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;153944;2246056;2400000;00019;00167;00042;0;00217;00444;0;0;0;0;0;02875;00917;05123;0;0;0;0;08915;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00641;09359;1;0;24;5;24;2;205;11
1590;2000;698;171;OMN;512;Oman;5200;40900;15200;0;10200;71500;0;0;0;0;0;766592;250000;1360367;0;0;0;0;2376959;0;0;5400;5400;0;65252;15420;0;0;0;0;0;0;0;0;18769;2534531;2553300;0002;0016;0006;0;0004;0028;0;0;0;0;0;03002;00979;05328;0;0;0;0;09309;0;0;00021;00021;0;00256;0006;0;0;0;0;0;0;0;0;00074;09926;1;0;234;2;10;2;83;11
1591;2005;698;171;OMN;512;Oman;6500;44500;20500;0;12000;83500;0;0;0;0;0;766936;230000;1415383;0;0;0;0;2412319;0;0;5140;5140;0;75084;17500;0;0;0;0;0;0;0;0;6457;2593543;2600000;00025;00171;00079;0;00046;00321;0;0;0;0;0;0295;00885;05444;0;0;0;0;09278;0;0;0002;0002;0;00289;00067;0;0;0;0;0;0;0;0;00025;09975;1;0;24;4;5;3;83;11
1592;2010;698;171;OMN;512;Oman;6900;49399;25300;0;17900;99499;0;0;0;0;0;862000;210000;1606195;0;0;0;0;2678195;0;0;8900;8900;0;78000;19000;0;0;0;0;0;0;0;0;96360;2883594;2979954;00023;00166;00085;0;0006;00334;0;0;0;0;0;02893;00705;0539;0;0;0;0;08987;0;0;0003;0003;0;00262;00064;0;0;0;0;0;0;0;0;00323;09677;1;0;24;5;20;2;1;11
1593;1945;700;1;AFG;4;Afghanistan;77;133;0;0;0;210;0;0;0;642;642;7451998;940000;0;0;0;0;0;8391998;0;0;1926;1926;2592;3304;2175;0;0;0;0;0;0;22946;347;22860;8426140;8449000;0;0;0;0;0;0;0;0;0;00001;00001;0882;01113;0;0;0;0;0;09933;0;0;00002;00002;00003;00004;00003;0;0;0;0;0;0;00027;0;00027;09973;1;0;134;5;10;2;15;11
1594;1950;700;1;AFG;4;Afghanistan;219;330;0;0;1;550;0;0;0;549;549;7987175;923000;0;0;0;0;0;8910175;0;0;2195;2195;2750;8018;2195;0;0;0;0;0;0;15947;0;15621;8942379;8958000;0;0;0;0;0;00001;0;0;0;00001;00001;08916;0103;0;0;0;0;0;09947;0;0;00002;00002;00003;00009;00002;0;0;0;0;0;0;00018;0;00017;09983;1;0;13;4;10;2;7;11
1595;1955;700;1;AFG;4;Afghanistan;621;816;0;29;952;2418;0;0;0;469;469;8658503;1000000;0;0;0;0;0;9658503;0;0;2501;2501;2917;16736;2215;0;114;0;0;0;0;16308;0;31819;9702181;9734000;00001;00001;0;0;00001;00002;0;0;0;0;0;08895;01027;0;0;0;0;0;09922;0;0;00003;00003;00003;00017;00002;0;0;0;0;0;0;00017;0;00033;09967;1;0;134;5;10;2;15;11
1596;1960;700;1;AFG;4;Afghanistan;1022;1303;0;57;1903;4285;0;0;0;389;389;9537389;1000000;0;0;0;0;0;10537389;0;0;2807;2807;3085;62453;2235;0;228;0;0;0;0;16668;1187;144274;10630726;10775000;00001;00001;0;0;00002;00004;0;0;0;0;0;08851;00928;0;0;0;0;0;09779;0;0;00003;00003;00003;00058;00002;0;0;0;0;0;0;00015;00001;00134;09866;1;0;34;10;28;1;12;11
1597;1965;700;1;AFG;4;Afghanistan;1424;1789;0;86;2854;6153;0;0;0;308;308;10805320;1020000;0;0;0;0;0;11825320;0;0;3113;3113;3252;88171;2255;0;341;0;0;0;0;14029;1506;126552;11944448;12071000;00001;00001;0;0;00002;00005;0;0;0;0;0;08951;00845;0;0;0;0;0;09796;0;0;00003;00003;00003;00073;00002;0;0;0;0;0;0;00012;00001;00105;09895;1;0;134;5;10;2;15;11
1598;1970;700;1;AFG;4;Afghanistan;1825;2275;0;114;3806;8020;0;0;0;228;228;11703860;1268900;0;0;0;0;504252;13477012;0;0;3419;3419;3419;113888;2275;0;455;0;0;0;0;11389;1825;1070;13621930;13623000;00001;00002;0;0;00003;00006;0;0;0;0;0;08591;00931;0;0;0;0;0037;09893;0;0;00003;00003;00003;00084;00002;0;0;0;0;0;0;00008;00001;00001;09999;1;0;23;4;10;2;7;11
1599;1975;700;1;AFG;4;Afghanistan;1894;2106;50;136;3579;7765;0;0;0;204;204;12002400;1557800;0;0;0;0;461340;14021540;0;0;3607;3607;50514;104166;2456;0;5216;0;0;0;0;9292;922680;250560;15127440;15378000;00001;00001;0;0;00002;00005;0;0;0;0;0;07805;01013;0;0;0;0;003;09118;0;0;00002;00002;00033;00068;00002;0;00003;0;0;0;0;00006;006;00163;09837;1;0;134;9;28;1;2;11
1600;1980;700;1;AFG;4;Afghanistan;1963;1938;100;157;3352;7510;0;0;0;179;179;14618500;1903000;0;0;0;0;250000;16771500;0;0;2700;2700;37610;74444;2638;0;7978;0;0;0;0;7195;115787;272459;17027541;17300000;00001;00001;0;0;00002;00004;0;0;0;0;0;0845;011;0;0;0;0;00145;09695;0;0;00002;00002;00022;00043;00002;0;00005;0;0;0;0;00004;00067;00157;09843;1;0;134;5;20;2;1;11
1601;1985;700;1;AFG;4;Afghanistan;2031;1769;150;179;3126;7255;0;0;0;155;155;13113555;1707090;0;0;0;0;250000;15070645;0;0;2700;2700;104705;84722;2819;0;9739;0;0;0;0;5097;88000;143163;15375837;15519000;00001;00001;0;0;00002;00005;0;0;0;0;0;0845;011;0;0;0;0;00161;09711;0;0;00002;00002;00067;00055;00002;0;00006;0;0;0;0;00003;00057;00092;09908;1;0;134;2;10;2;13;11
1602;1990;700;1;AFG;4;Afghanistan;2100;1600;200;200;2900;7000;0;0;0;130;130;13312130;1732940;0;0;0;0;250000;15295070;0;0;4169;4169;121800;75000;3000;0;12500;0;0;0;0;3000;102000;130331;15623669;15754000;00001;00001;0;0;00002;00004;0;0;0;0;0;0845;011;0;0;0;0;00159;09709;0;0;00003;00003;00077;00048;00002;0;00008;0;0;0;0;00002;00065;00083;09917;1;0;23;4;10;2;7;11
1603;1995;700;1;AFG;4;Afghanistan;2368;1317;167;125;2632;6609;0;0;0;66;66;16613545;2162710;0;0;0;0;250000;19026255;0;0;4357;4357;97888;46133;2965;0;15839;0;0;0;0;3045;104000;353843;19307157;19661000;00001;00001;0;0;00001;00003;0;0;0;0;0;0845;011;0;0;0;0;00127;09677;0;0;00002;00002;0005;00023;00002;0;00008;0;0;0;0;00002;00053;0018;0982;1;0;23;5;24;2;1;11
1604;2000;700;1;AFG;4;Afghanistan;2636;1034;134;50;2365;6219;0;0;0;0;0;19198400;2726400;0;0;0;0;237333;22162133;0;0;4544;4544;3976;47000;2931;0;12178;0;0;0;0;3090;125000;352929;22367071;22720000;00001;0;0;0;00001;00003;0;0;0;0;0;0845;012;0;0;0;0;00104;09754;0;0;00002;00002;00002;00021;00001;0;00005;0;0;0;0;00001;00055;00155;09845;1;0;24;4;10;2;83;11
1605;2005;700;1;AFG;4;Afghanistan;18500;902;90;41;5422;24955;0;0;0;0;0;21970000;3120000;0;0;0;0;407000;25497000;0;0;4012;4012;2810;8250;2312;0;10766;0;0;0;0;2742;135000;312153;25687847;26000000;00007;0;0;0;00002;0001;0;0;0;0;0;0845;012;0;0;0;0;00157;09807;0;0;00002;00002;00001;00003;00001;0;00004;0;0;0;0;00001;00052;0012;0988;1;0;24;4;10;2;83;11
1606;2010;700;1;AFG;4;Afghanistan;6000;156;70;39;1022;7287;0;0;0;0;0;21600000;5130000;0;0;0;0;150000;26880000;0;0;2500;2500;2000;8000;2000;0;3000;0;0;0;0;3316;55000;36897;26963103;27000000;00002;0;0;0;0;00003;0;0;0;0;0;08;019;0;0;0;0;00056;09956;0;0;00001;00001;00001;00003;00001;0;00001;0;0;0;0;00001;0002;00014;09986;1;0;24;4;10;2;83;11
1607;1995;701;227;TKM;795;Turkmenistan;0;0;405810;0;0;405810;0;0;0;0;0;4013010;0;0;0;0;0;0;4013010;0;0;580;580;0;0;0;0;880;0;0;0;0;0;45090;43630;4465370;4509000;0;0;009;0;0;009;0;0;0;0;0;089;0;0;0;0;0;0;089;0;0;00001;00001;0;0;0;0;00002;0;0;0;0;0;001;00097;09903;1;0;24;5;18;2;83;11
1608;2000;701;227;TKM;795;Turkmenistan;0;0;401310;0;0;401310;0;0;0;0;0;3968510;0;0;0;0;0;0;3968510;0;0;573;573;0;0;0;0;870;0;0;0;0;0;44590;43147;4415853;4459000;0;0;009;0;0;009;0;0;0;0;0;089;0;0;0;0;0;0;089;0;0;00001;00001;0;0;0;0;00002;0;0;0;0;0;001;00097;09903;1;0;24;4;7;3;83;11
1609;2005;701;227;TKM;795;Turkmenistan;0;0;474120;0;0;474120;0;0;0;0;0;4688520;0;0;0;0;0;0;4688520;0;0;677;677;0;0;0;0;1028;0;0;0;0;0;52680;50975;5217025;5268000;0;0;009;0;0;009;0;0;0;0;0;089;0;0;0;0;0;0;089;0;0;00001;00001;0;0;0;0;00002;0;0;0;0;0;001;00097;09903;1;0;24;4;7;3;83;11
1610;2010;701;227;TKM;795;Turkmenistan;0;0;505440;0;0;505440;0;0;0;700;700;4998243;0;0;0;0;0;0;4998243;0;0;722;722;0;0;0;0;1096;0;0;0;0;0;56160;53643;5562361;5616004;0;0;009;0;0;009;0;0;0;00001;00001;089;0;0;0;0;0;0;089;0;0;00001;00001;0;0;0;0;00002;0;0;0;0;0;001;00096;09904;1;0;24;4;7;3;83;11
1611;1995;702;218;TJK;762;Tajikistan;10875;5000;89500;0;15625;121000;0;0;0;8800;8800;4668800;291800;0;0;0;0;0;4960600;0;0;3700;3700;7000;0;0;0;700;0;0;0;0;5500;725000;3700;5832300;5836000;00019;00009;00153;0;00027;00207;0;0;0;00015;00015;08;005;0;0;0;0;0;085;0;0;00006;00006;00012;0;0;0;00001;0;0;0;0;00009;01242;00006;09994;1;0;24;5;18;2;1;11
1612;2000;702;218;TJK;762;Tajikistan;0;0;185640;0;0;185640;0;0;0;2000;2000;5569200;309400;0;0;0;0;0;5878600;0;0;0;0;0;0;0;0;0;0;0;0;0;0;61880;59880;6128120;6188000;0;0;003;0;0;003;0;0;0;00003;00003;09;005;0;0;0;0;0;095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;001;00097;09903;1;0;24;5;18;2;83;11
1613;2005;702;218;TJK;762;Tajikistan;0;0;205500;0;0;205500;0;0;0;2000;2000;6165000;342500;0;0;0;0;0;6507500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;68500;66500;6783500;6850000;0;0;003;0;0;003;0;0;0;00003;00003;09;005;0;0;0;0;0;095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;001;00097;09903;1;0;24;5;18;2;83;11
1614;2010;702;218;TJK;762;Tajikistan;0;0;150000;0;0;150000;0;0;0;2000;2000;6320980;371822;0;0;0;0;0;6692802;0;0;5600;5600;0;0;0;0;4500;0;0;0;0;0;185911;395635;7040813;7436448;0;0;00202;0;0;00202;0;0;0;00003;00003;085;005;0;0;0;0;0;09;0;0;00008;00008;0;0;0;0;00006;0;0;0;0;0;0025;00532;09468;1;0;24;5;18;2;83;11
